459: 43 46 -1 -2
532: 12 -1 7 8 -1 7 10 -1 12 -1 7 -1 13 16 -1 7 -1 12 -1 7 -1 16 -1 12 -1 61 -1 7 -1 7 -1 12 -1 7 -1 8 9 -1 8 9 -1 8 -1 12 -1 7 8 -1 13 16 -1 8 11 -1 8 -1 8 -1 44 -1 14 -1 14 15 50 51 -1 14 50 -1 8 -1 8 -1 -2
533: 7 10 -1 8 -1 62 -1 7 8 -1 67 -1 7 -1 -2
555: 6 -1 6 -1 60 -1 6 -1 12 -1 12 -1 7 8 10 -1 7 8 10 -1 13 -1 13 14 -1 13 -1 -2
558: 2 -1 12 -1 8 -1 -2
571: 8 -1 -2
584: 8 -1 -2
585: 7 -1 5 -1 7 8 9 11 -1 18 -1 5 -1 18 -1 18 -1 14 -1 65 -1 11 -1 71 -1 7 11 -1 65 -1 65 -1 18 -1 14 15 16 -1 14 -1 6 -1 12 -1 18 -1 8 9 -1 12 -1 8 11 -1 8 -1 7 11 -1 11 -1 7 8 9 -1 18 -1 8 -1 18 -1 -2
586: 12 -1 7 -1 12 -1 7 -1 7 8 11 -1 7 -1 7 8 9 11 -1 18 -1 5 -1 18 -1 11 -1 18 -1 14 -1 65 -1 11 -1 71 -1 7 8 11 -1 65 -1 65 -1 18 -1 14 15 16 -1 14 -1 6 -1 12 -1 18 -1 8 9 -1 7 -1 8 11 -1 8 -1 7 11 -1 11 -1 11 -1 11 -1 17 -1 7 8 9 -1 18 -1 8 -1 18 -1 17 -1 12 -1 -2
588: 13 17 -1 17 -1 17 -1 11 -1 7 -1 8 -1 17 -1 17 -1 17 -1 17 -1 7 8 -1 71 -1 17 -1 17 -1 17 -1 7 -1 17 -1 12 -1 17 -1 17 -1 62 65 -1 65 -1 7 8 9 -1 -2
593: 12 -1 12 -1 6 -1 12 -1 6 -1 7 -1 12 -1 12 -1 8 -1 8 -1 7 -1 8 -1 7 8 -1 7 8 9 -1 12 -1 8 -1 -2
594: 12 48 -1 6 -1 6 -1 7 -1 12 -1 12 -1 8 -1 8 -1 7 -1 8 -1 7 8 -1 7 8 9 -1 12 -1 8 -1 61 -1 -2
595: 6 -1 6 -1 7 -1 12 -1 12 -1 12 -1 8 -1 8 -1 7 -1 7 8 -1 7 8 9 -1 12 -1 8 -1 -2
596: 12 -1 12 -1 7 -1 7 -1 7 -1 7 8 9 -1 14 -1 7 8 -1 18 -1 12 -1 7 -1 12 -1 7 -1 18 -1 12 -1 7 8 9 -1 -2
597: 12 48 -1 12 48 -1 12 48 -1 12 -1 6 -1 18 -1 18 -1 12 -1 8 -1 62 -1 7 8 11 -1 18 -1 7 8 -1 7 8 9 -1 7 8 -1 -2
610: 7 8 -1 61 62 64 -1 14 -1 7 8 9 -1 7 -1 7 8 9 -1 -2
612: 8 -1 8 -1 8 -1 -2
613: 12 -1 61 -1 7 -1 7 8 9 -1 -2
614: 7 9 -1 7 8 9 -1 61 -1 62 63 -1 8 9 10 -1 -2
615: 61 -1 61 62 63 -1 -2
616: 8 9 -1 7 8 9 -1 7 9 -1 61 62 -1 -2
617: 11 47 -1 8 11 -1 11 -1 11 -1 68 71 -1 11 -1 7 8 9 -1 -2
618: 11 47 -1 8 11 -1 11 -1 11 -1 68 71 -1 11 -1 11 -1 11 -1 7 9 -1 7 8 9 -1 -2
619: 11 47 -1 8 11 -1 11 -1 11 -1 68 71 -1 11 -1 11 -1 11 -1 7 9 -1 7 8 9 -1 8 -1 -2
620: 11 -1 8 11 44 47 -1 -2
621: 8 11 -1 11 -1 62 65 -1 8 11 -1 17 -1 61 -1 8 -1 -2
634: 62 -1 62 -1 62 -1 61 -1 8 -1 61 -1 8 -1 61 -1 7 -1 -2
640: 61 63 -1 61 -1 61 -1 61 -1 66 -1 61 -1 12 -1 61 -1 -2
641: 13 14 17 -1 -2
644: 8 11 -1 12 -1 12 -1 8 -1 12 -1 7 8 -1 8 -1 8 -1 66 -1 66 -1 12 -1 12 -1 7 -1 12 -1 7 -1 12 -1 7 8 -1 8 -1 7 8 -1 12 -1 12 -1 12 -1 12 -1 61 -1 66 -1 62 -1 66 -1 66 -1 -2
646: 8 11 -1 12 -1 12 -1 8 -1 12 -1 7 8 -1 8 -1 8 -1 66 -1 66 -1 12 -1 12 -1 7 -1 12 -1 7 -1 12 -1 7 8 -1 8 -1 7 8 -1 -2
647: 8 11 -1 12 -1 12 -1 8 -1 12 -1 7 8 -1 8 -1 8 -1 66 -1 66 -1 12 -1 12 -1 7 -1 12 -1 7 -1 12 -1 7 8 -1 8 -1 7 8 -1 62 -1 -2
654: 12 -1 12 -1 66 -1 8 -1 -2
663: 13 -1 66 -1 61 -1 66 -1 7 -1 6 -1 12 -1 12 -1 7 8 -1 8 -1 8 12 -1 6 -1 12 -1 12 -1 7 -1 12 -1 7 9 -1 8 11 -1 66 -1 8 11 -1 12 -1 6 -1 12 -1 8 -1 61 -1 7 -1 65 -1 8 11 -1 62 65 -1 11 -1 11 -1 7 8 -1 11 -1 71 -1 7 8 11 -1 8 -1 7 -1 12 -1 61 -1 12 -1 61 -1 1 -1 7 -1 7 8 -1 12 -1 7 -1 12 -1 8 -1 13 14 -1 12 -1 12 -1 8 -1 12 -1 12 -1 7 -1 7 8 -1 12 -1 12 -1 8 -1 8 -1 8 -1 7 -1 7 8 -1 12 -1 61 -1 66 -1 7 -1 72 -1 68 -1 6 -1 68 -1 18 -1 -2
664: 8 11 -1 11 -1 11 -1 12 -1 12 -1 12 -1 12 -1 12 -1 8 -1 8 -1 18 -1 72 -1 -2
665: 60 -1 7 -1 1 -1 12 -1 12 -1 12 -1 13 14 -1 12 -1 11 -1 8 10 -1 12 -1 8 -1 11 47 -1 8 11 -1 11 -1 65 -1 11 -1 68 71 -1 11 -1 65 -1 11 -1 11 -1 11 -1 8 11 44 47 -1 8 11 -1 11 -1 62 65 -1 8 -1 8 -1 8 11 -1 17 -1 12 -1 7 8 -1 8 -1 7 -1 8 -1 7 8 -1 6 -1 12 -1 66 -1 7 -1 -2
666: 66 -1 25 -1 60 -1 7 -1 14 -1 6 -1 12 -1 60 -1 7 -1 1 -1 12 -1 12 -1 12 -1 13 14 -1 12 -1 11 -1 8 10 -1 12 -1 8 -1 11 47 -1 8 11 -1 11 -1 8 -1 65 -1 11 -1 68 71 -1 11 -1 65 -1 65 -1 11 -1 11 -1 11 -1 8 11 44 47 -1 8 11 -1 11 -1 62 65 -1 8 11 -1 17 -1 -2
668: 8 -1 12 -1 18 -1 7 -1 -2
669: 61 -1 -2
670: 63 66 -1 43 -1 -2
688: 66 -1 61 -1 8 11 -1 56 -1 12 48 -1 8 11 -1 6 42 -1 6 42 -1 3 6 39 42 -1 8 44 -1 7 -1 8 9 44 45 -1 11 -1 7 8 11 -1 12 -1 71 -1 71 -1 17 -1 17 -1 17 -1 71 -1 17 -1 71 -1 63 66 -1 71 -1 71 -1 61 -1 6 -1 6 42 -1 7 8 9 43 44 45 -1 7 43 -1 8 44 -1 8 -1 6 42 -1 6 42 -1 12 48 -1 7 -1 8 44 -1 8 9 44 45 -1 7 8 43 44 -1 7 8 43 44 -1 7 43 -1 -2
689: 61 62 -1 61 63 -1 -2
691: 60 -1 60 -1 66 -1 66 -1 66 -1 61 -1 25 26 -1 -2
712: 8 11 -1 11 -1 11 -1 -2
714: 8 -1 18 -1 12 -1 12 -1 12 -1 12 -1 7 8 11 -1 7 8 -1 13 14 -1 13 -1 13 14 -1 7 -1 7 8 9 -1 6 -1 13 -1 7 8 9 -1 18 -1 18 -1 18 -1 7 8 -1 8 -1 62 -1 68 -1 7 -1 61 -1 61 62 -1 -2
718: 62 65 -1 71 -1 -2
719: 12 -1 12 -1 8 -1 12 -1 7 8 -1 -2
721: 62 -1 12 -1 7 8 -1 6 -1 66 -1 12 -1 12 -1 12 -1 12 -1 12 -1 12 -1 12 -1 12 -1 8 -1 8 12 -1 8 12 -1 12 -1 8 12 -1 12 -1 8 12 -1 12 -1 8 -1 12 -1 12 -1 12 -1 12 -1 12 -1 12 -1 12 -1 12 -1 12 -1 12 -1 12 -1 12 -1 12 -1 -2
722: 6 -1 12 48 -1 12 48 -1 7 11 43 47 -1 13 49 -1 12 48 -1 12 48 -1 12 48 -1 7 8 43 44 -1 8 44 -1 8 44 -1 8 10 44 46 -1 7 43 -1 7 43 -1 7 8 43 44 -1 12 48 -1 66 -1 66 -1 66 -1 66 -1 66 -1 66 -1 66 -1 66 -1 7 8 43 44 -1 12 48 -1 66 -1 62 -1 66 -1 66 -1 66 -1 61 -1 66 -1 61 62 -1 61 -1 62 -1 66 -1 66 -1 66 -1 66 -1 66 -1 66 -1 12 48 -1 61 -1 61 -1 61 -1 66 -1 12 -1 12 -1 66 -1 61 -1 61 -1 7 -1 7 -1 8 -1 13 -1 1 -1 13 -1 -2
744: 6 -1 6 -1 7 9 -1 7 9 43 45 -1 7 8 -1 12 48 -1 -2
745: 12 -1 12 -1 7 9 43 45 -1 7 8 43 44 -1 12 48 -1 -2
746: 6 -1 6 -1 8 -1 -2
747: 7 -1 12 48 -1 7 -1 9 -1 7 -1 7 9 43 45 -1 7 8 43 44 -1 12 48 -1 7 8 9 -1 61 -1 7 -1 6 -1 7 -1 13 -1 12 -1 7 -1 13 -1 7 8 -1 -2
748: 7 -1 7 -1 7 10 -1 12 -1 12 -1 8 -1 8 -1 -2
749: 12 -1 12 -1 12 -1 8 11 -1 8 -1 7 11 -1 61 -1 -2
750: 66 -1 61 -1 66 -1 66 -1 -2
752: 66 -1 -2
759: 48 -1 7 8 -1 12 -1 7 8 -1 7 8 -1 18 -1 7 8 -1 7 -1 44 -1 8 -1 8 -1 8 -1 7 8 -1 12 -1 7 -1 8 9 -1 12 -1 7 8 -1 13 -1 7 8 -1 7 8 -1 -2
760: 7 8 -1 7 8 -1 7 8 -1 12 -1 7 8 -1 44 -1 -2
761: 12 48 -1 12 -1 7 -1 12 -1 7 8 9 -1 13 -1 12 -1 18 -1 -2
762: 8 -1 7 -1 12 -1 7 8 9 -1 13 -1 12 -1 18 -1 -2
766: 60 -1 60 -1 6 -1 60 -1 6 -1 6 -1 62 -1 62 -1 62 -1 62 -1 62 -1 66 -1 12 -1 61 62 -1 -2
800: 7 8 -1 12 -1 12 -1 7 8 -1 12 -1 12 -1 18 -1 -2
